id_certificado,nro_certificado,fecha_aplicacion,fecha_vencimiento,hora_aplicacion,proximo_tratamiento,estado,id_cliente,created_ad,updated_ad,id_rubro,id_tratamiento,id_vector,superfice,id_drogas,codigo,id_tipo_cliente,observaciones_certificado,id_tecnico,,
41424,63583,16/9/2019,16/12/2019,13:00:00,16/12/2019,1,6520,,,1,1,1,H/300,1,1800.00,,2,,,
41425,63584,16/9/2019,16/12/2019,13:00:00,16/12/2019,1,1419,,,1,1,1,H/300,1,1200.00,,2,,,
41426,63585,16/9/2019,16/12/2019,13:00:00,16/12/2019,1,1142,,,1,1,1,H/300,1,400.00,,1,,,
41427,63586,16/9/2019,16/11/2019,13:00:00,16/11/2019,1,4441,,,1,1,1,H/300,1,400.00,,1,,,
41428,63587,16/9/2019,16/11/2019,13:00:00,16/11/2019,1,4440,,,1,1,1,H/300,1,400.00,,1,,,
41429,63588,16/9/2019,16/11/2019,13:00:00,16/11/2019,1,4457,,,1,1,1,H/300,1,400.00,,1,,,
41430,63589,16/9/2019,16/11/2019,13:00:00,16/11/2019,1,3712,,,1,1,1,H/300,1,400.00,,1,,,
41431,63590,16/9/2019,16/11/2019,13:00:00,16/11/2019,1,3710,,,1,1,1,H/300,1,400.00,,1,,,
41432,63591,16/9/2019,16/11/2019,13:00:00,16/11/2019,1,3713,,,1,1,1,H/300,1,400.00,,1,,,
41433,63592,16/9/2019,16/11/2019,13:00:00,16/11/2019,1,3714,,,1,1,1,H/300,1,400.00,,1,,,
41434,63593,16/9/2019,16/11/2019,13:00:00,16/11/2019,1,3711,,,1,1,1,H/300,1,400.00,,1,,,
41435,63596,16/9/2019,16/10/2019,13:00:00,16/10/2019,1,5860,,,1,1,1,H/300,1,1500.00,,2,,,
41436,63597,16/9/2019,16/10/2019,13:00:00,16/10/2019,1,5874,,,1,1,1,H/300,1,1500.00,,2,,,
41437,63598,16/9/2019,16/10/2019,13:00:00,16/10/2019,1,5887,,,1,1,1,H/300,1,1500.00,,2,,,
41438,63599,16/9/2019,16/10/2019,13:00:00,16/10/2019,1,5311,,,1,1,1,H/300,1,2000.00,,2,,,
41439,63600,16/9/2019,16/10/2019,13:00:00,16/10/2019,1,5312,,,1,1,1,H/300,1,1600.00,,2,,,
41440,63601,16/9/2019,16/10/2019,13:00:00,16/10/2019,1,5305,,,1,1,1,H/300,1,1600.00,,2,,,
41441,63602,16/9/2019,16/10/2019,13:00:00,16/10/2019,1,5306,,,1,1,1,H/300,1,1600.00,,2,,,
41442,63603,16/9/2019,16/10/2019,13:00:00,16/10/2019,1,5286,,,1,1,1,H/300,1,2500.00,,2,,,
41443,63604,16/9/2019,16/10/2019,13:00:00,16/10/2019,1,5287,,,1,1,1,H/300,1,2000.00,,2,,,
41444,63605,16/9/2019,16/10/2019,13:00:00,16/10/2019,1,5288,,,1,1,1,H/300,1,2000.00,,2,,,
41445,63606,16/9/2019,16/10/2019,13:00:00,16/10/2019,1,5358,,,1,1,1,H/300,1,2500.00,,2,,,
41446,63607,16/9/2019,16/11/2019,13:00:00,16/11/2019,1,3680,,,1,1,1,H/300,1,1800.00,,2,,,
41447,63608,16/9/2019,16/11/2019,13:00:00,16/11/2019,1,5514,,,1,1,1,H/300,1,2500.00,,2,,,
41448,63610,17/9/2019,17/12/2019,13:00:00,17/12/2019,1,3913,,,1,1,1,H/300,1,400.00,,1,,,
41449,63611,17/9/2019,17/12/2019,13:00:00,17/12/2019,1,2421,,,1,1,1,H/300,1,400.00,,1,,,
41450,63612,17/9/2019,17/12/2019,13:00:00,17/12/2019,1,734,,,1,1,1,H/300,1,400.00,,1,,,
41451,63613,17/9/2019,17/12/2019,13:00:00,17/12/2019,1,3716,,,1,1,1,H/300,1,400.00,,1,,,
41452,63614,17/9/2019,17/12/2019,13:00:00,17/12/2019,1,733,,,1,1,1,H/300,1,400.00,,1,,,
41453,63615,17/9/2019,17/12/2019,13:00:00,17/12/2019,1,164,,,1,1,1,H/300,1,400.00,,1,,,
41454,63616,17/9/2019,17/12/2019,13:00:00,17/12/2019,1,1876,,,1,1,1,H/300,1,400.00,,1,,,
41455,63617,17/9/2019,17/12/2019,13:00:00,17/12/2019,1,1647,,,1,1,1,H/300,1,400.00,,1,,,
41456,63618,17/9/2019,17/12/2019,13:00:00,17/12/2019,1,681,,,1,1,1,H/300,1,400.00,,1,,,
41457,63619,17/9/2019,17/12/2019,13:00:00,17/12/2019,1,2447,,,1,1,1,H/300,1,400.00,,1,,,
41458,63620,17/9/2019,17/12/2019,13:00:00,17/12/2019,1,568,,,1,1,1,H/300,1,400.00,,1,,,
41459,63621,17/9/2019,17/12/2019,13:00:00,17/12/2019,1,855,,,1,1,1,H/300,1,400.00,,1,,,
41460,63622,17/9/2019,17/12/2019,13:00:00,17/12/2019,1,2969,,,1,1,1,H/300,1,1000.00,,2,,,
41461,63623,17/9/2019,17/10/2019,13:00:00,17/10/2019,1,6104,,,1,1,1,H/300,1,16000.00,,2,,,
41462,63543,13/9/2019,13/1/2020,13:00:00,13/1/2020,1,4049,,,1,1,1,H/300,1,0.00,,1,,,
41463,63543,13/9/2019,13/1/2020,13:00:00,13/1/2020,1,540,,,1,1,1,H/300,1,0.00,,1,,,
41464,63543,13/9/2019,13/1/2020,13:00:00,13/1/2020,1,4871,,,1,1,1,H/300,1,0.00,,1,,,
41465,63609,16/9/2019,16/12/2019,13:00:00,16/12/2019,1,313,,,1,1,1,H/300,1,1200.00,,2,,,
41466,63609,16/9/2019,16/12/2019,13:00:00,16/12/2019,1,4675,,,1,1,1,H/300,1,400.00,,1,,,
41467,63609,16/9/2019,16/12/2019,13:00:00,16/12/2019,1,157,,,1,1,1,H/300,1,400.00,,1,,,
41468,63517,12/9/2019,12/12/2019,13:00:00,12/12/2019,1,130,,,1,1,1,H/300,1,400.00,,1,,,
41469,63624,18/9/2019,18/12/2019,13:00:00,18/12/2019,1,1638,,,1,1,1,H/300,1,400.00,,1,,,
41470,63625,18/9/2019,18/12/2019,13:00:00,18/12/2019,1,4076,,,1,1,1,H/300,1,400.00,,1,,,
41471,63626,18/9/2019,18/12/2019,13:00:00,18/12/2019,1,4232,,,1,1,1,H/300,1,400.00,,1,,,
41472,63627,18/9/2019,18/12/2019,13:00:00,18/12/2019,1,4230,,,1,1,1,H/300,1,400.00,,1,,,
41473,63628,18/9/2019,18/12/2019,13:00:00,18/12/2019,1,4296,,,1,1,1,H/300,1,400.00,,1,,,
41474,63629,18/9/2019,18/12/2019,13:00:00,18/12/2019,1,2281,,,1,1,1,H/300,1,1200.00,,2,,,
41475,63630,18/9/2019,18/12/2019,13:00:00,18/12/2019,1,376,,,1,1,1,H/300,1,400.00,,1,,,
41476,63631,18/9/2019,18/12/2019,13:00:00,18/12/2019,1,3298,,,1,1,1,H/300,1,400.00,,1,,,
41477,63632,18/9/2019,18/12/2019,13:00:00,18/12/2019,1,1838,,,1,1,1,H/300,1,400.00,,1,,,
41478,63633,18/9/2019,18/12/2019,13:00:00,18/12/2019,1,5370,,,1,1,1,H/300,1,400.00,,1,,,
41479,63634,18/9/2019,18/12/2019,13:00:00,18/12/2019,1,3238,,,1,1,1,H/300,1,1200.00,,2,,,
41480,63635,18/9/2019,18/12/2019,13:00:00,18/12/2019,1,6236,,,1,1,1,H/300,1,1200.00,,2,,,
41481,63636,18/9/2019,18/11/2019,13:00:00,18/11/2019,1,2732,,,1,1,1,H/300,1,1200.00,,2,,,
41482,63637,18/9/2019,18/11/2019,13:00:00,18/11/2019,1,5438,,,1,1,1,H/300,1,1600.00,,2,,,
41483,63638,18/9/2019,18/11/2019,13:00:00,18/11/2019,1,1035,,,1,1,1,H/300,1,400.00,,1,,,
41484,63762,22/9/2019,22/10/2019,13:00:00,22/10/2019,1,1113,,,1,1,1,H/300,1,400.00,,1,,,
41485,63640,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,4107,,,1,1,1,H/300,1,400.00,,1,,,
41486,63641,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,4856,,,1,1,1,H/300,1,400.00,,1,,,
41487,63642,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,4857,,,1,1,1,H/300,1,400.00,,1,,,
41488,63643,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,4443,,,1,1,1,H/300,1,1200.00,,2,,,
41489,63644,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,5066,,,1,1,1,H/300,1,400.00,,1,,,
41490,63645,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,5068,,,1,1,1,H/300,1,1200.00,,2,,,
41491,63646,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,664,,,1,1,1,H/300,1,400.00,,1,,,
41492,63647,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,5605,,,1,1,1,H/300,1,400.00,,1,,,
41493,63648,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,5792,,,1,1,1,H/300,1,1200.00,,2,,,
41494,63649,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,5793,,,1,1,1,H/300,1,400.00,,1,,,
41495,63650,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,2123,,,1,1,1,H/300,1,400.00,,1,,,
41496,63651,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,2702,,,1,1,1,H/300,1,400.00,,1,,,
41497,63652,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,6243,,,1,1,1,H/300,1,400.00,,1,,,
41498,63653,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,6242,,,1,1,1,H/300,1,400.00,,1,,,
41499,63654,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,5316,,,1,1,1,H/300,1,400.00,,1,,,
41500,63655,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,4754,,,1,1,1,H/300,1,400.00,,1,,,
41501,63656,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,5956,,,1,1,1,H/300,1,400.00,,1,,,
41502,63657,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,6534,,,1,1,1,H/300,1,400.00,,1,,,
41503,63658,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,6535,,,1,1,1,H/300,1,400.00,,1,,,
41504,63659,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,5333,,,1,1,1,H/300,1,400.00,,1,,,
41505,63660,19/9/2019,19/10/2019,13:00:00,19/10/2019,1,2749,,,1,1,1,H/300,1,2000.00,,2,,,
41506,63661,19/9/2019,19/10/2019,13:00:00,19/10/2019,1,4839,,,1,1,1,H/300,1,0.00,,2,,,
41507,63662,19/9/2019,19/10/2019,13:00:00,19/10/2019,1,4840,,,1,1,1,H/300,1,0.00,,2,,,
41508,63663,19/9/2019,19/10/2019,13:00:00,19/10/2019,1,4841,,,1,1,1,H/300,1,0.00,,2,,,
41509,63664,19/9/2019,19/10/2019,13:00:00,19/10/2019,1,3104,,,1,1,1,H/300,1,1200.00,,2,,,
41510,63665,19/9/2019,19/10/2019,13:00:00,19/10/2019,1,5875,,,1,1,1,H/300,1,2500.00,,2,,,
41511,63666,19/9/2019,19/10/2019,13:00:00,19/10/2019,1,587,,,1,1,1,H/300,1,900.00,,2,,,
41512,63667,19/9/2019,19/10/2019,13:00:00,19/10/2019,1,588,,,1,1,1,H/300,1,900.00,,2,,,
41513,63609,16/9/2019,16/12/2019,13:00:00,16/12/2019,1,4473,,,1,1,1,H/300,1,1500.00,,2,,,
41514,63609,16/9/2019,16/1/2020,13:00:00,16/1/2020,1,6713,,,1,1,1,H/300,1,300.00,,1,,,
41515,63609,16/9/2019,16/12/2019,17:30:00,16/12/2019,1,6439,,,1,1,1,H/300,1,400.00,,1,,,
41516,63623,17/9/2019,17/12/2019,9:00:00,17/12/2019,1,4558,,,1,1,1,H/300,1,1200.00,,2,,,
41517,63623,17/9/2019,17/12/2019,12:00:00,17/12/2019,1,6714,,,1,1,1,H/300,1,0.00,,2,,,
41518,63623,17/9/2019,17/12/2019,13:00:00,17/12/2019,1,3963,,,1,1,1,H/300,1,400.00,,1,,,
41519,63668,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,1318,,,1,1,1,H/300,1,400.00,,1,,,
41520,63669,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,921,,,1,1,1,H/300,1,400.00,,1,,,
41521,63670,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,2256,,,1,1,1,H/300,1,400.00,,1,,,
41522,63671,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,941,,,1,1,1,H/300,1,400.00,,1,,,
41523,63672,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,281,,,1,1,1,H/300,1,1200.00,,2,,,
41524,63673,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,4085,,,1,1,1,H/300,1,400.00,,1,,,
41525,63674,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,3476,,,1,1,1,H/300,1,400.00,,1,,,
41526,63675,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,723,,,1,1,1,H/300,1,400.00,,1,,,
41527,63676,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,3250,,,1,1,1,H/300,1,400.00,,1,,,
41528,63677,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,2145,,,1,1,1,H/300,1,400.00,,1,,,
41529,63678,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,3586,,,1,1,1,H/300,1,400.00,,1,,,
41530,63679,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,3023,,,1,1,1,H/300,1,400.00,,1,,,
41531,63680,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,1652,,,1,1,1,H/300,1,400.00,,1,,,
41532,63681,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,4184,,,1,1,1,H/300,1,400.00,,1,,,
41533,63682,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,5606,,,1,1,1,H/300,1,1200.00,,2,,,
41534,63683,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,4051,,,1,1,1,H/300,1,400.00,,1,,,
41535,63684,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,5799,,,1,1,1,H/300,1,400.00,,1,,,
41536,63685,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,753,,,1,1,1,H/300,1,400.00,,1,,,
41537,63686,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,4065,,,1,1,1,H/300,1,400.00,,1,,,
41538,63687,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,5838,,,1,1,1,H/300,1,400.00,,1,,,
41539,63688,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,6245,,,1,1,1,H/300,1,400.00,,1,,,
41540,63689,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,6244,,,1,1,1,H/300,1,400.00,,1,,,
41541,63690,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,6537,,,1,1,1,H/300,1,400.00,,1,,,
41542,63691,20/9/2019,20/10/2019,13:00:00,20/10/2019,1,3488,,,1,1,1,H/300,1,0.00,,1,,,
41543,63692,20/9/2019,20/10/2019,13:00:00,20/10/2019,1,3489,,,1,1,1,H/300,1,0.00,,1,,,
41544,63693,20/9/2019,20/10/2019,13:00:00,20/10/2019,1,3490,,,1,1,1,H/300,1,0.00,,1,,,
41545,63694,20/9/2019,20/10/2019,13:00:00,20/10/2019,1,3491,,,1,1,1,H/300,1,0.00,,1,,,
41546,63626,17/9/2019,17/12/2019,13:00:00,17/12/2019,1,6715,,,1,1,1,H/300,1,1600.00,,2,,,
41547,63639,18/9/2019,18/12/2019,13:00:00,18/12/2019,1,5177,,,1,1,1,H/300,1,500.00,,1,,,
41548,63623,17/9/2019,17/12/2019,13:00:00,17/12/2019,1,6417,,,1,1,1,H/300,1,500.00,,1,,,
41549,63623,17/9/2019,17/12/2019,13:00:00,17/12/2019,1,6716,,,1,1,1,H/300,1,1600.00,,1,,,
41550,63695,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,4417,,,1,1,1,H/300,1,400.00,,1,,,
41551,63696,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,4237,,,1,1,1,H/300,1,400.00,,1,,,
41552,63697,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,3727,,,1,1,1,H/300,1,400.00,,1,,,
41553,63698,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,1313,,,1,1,1,H/300,1,400.00,,1,,,
41554,63699,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,1115,,,1,1,1,H/300,1,400.00,,1,,,
41555,63700,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,2993,,,1,1,1,H/300,1,400.00,,1,,,
41556,63701,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,2000,,,1,1,1,H/300,1,400.00,,1,,,
41557,63702,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,3171,,,1,1,1,H/300,1,400.00,,1,,,
41558,63703,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,3447,,,1,1,1,H/300,1,1200.00,,2,,,
41559,63704,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,1057,,,1,1,1,H/300,1,400.00,,1,,,
41560,63705,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,1095,,,1,1,1,H/300,1,400.00,,1,,,
41561,63706,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,1096,,,1,1,1,H/300,1,400.00,,1,,,
41562,63707,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,1101,,,1,1,1,H/300,1,400.00,,1,,,
41563,63708,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,958,,,1,1,1,H/300,1,400.00,,1,,,
41564,63709,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,558,,,1,1,1,H/300,1,400.00,,1,,,
41565,63710,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,3777,,,1,1,1,H/300,1,400.00,,1,,,
41566,63711,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,1824,,,1,1,1,H/300,1,400.00,,1,,,
41567,63712,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,2990,,,1,1,1,H/300,1,400.00,,1,,,
41568,63713,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,1758,,,1,1,1,H/300,1,400.00,,2,,,
41569,63714,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,4088,,,1,1,1,H/300,1,400.00,,1,,,
41570,63715,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,5018,,,1,1,1,H/300,1,400.00,,1,,,
41571,63716,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,6023,,,1,1,1,H/300,1,400.00,,1,,,
41572,63717,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,6024,,,1,1,1,H/300,1,400.00,,1,,,
41573,63718,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,6248,,,1,1,1,H/300,1,400.00,,1,,,
41574,63719,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,2093,,,1,1,1,H/300,1,1500.00,,2,,,
41575,63720,21/9/2019,21/12/2019,13:00:00,21/12/2019,1,5801,,,1,1,1,H/300,1,400.00,,1,,,
41576,63623,17/9/2019,17/12/2019,13:00:00,17/12/2019,1,6717,,,1,1,1,H/300,1,500.00,,1,,,
41577,63639,18/9/2019,18/12/2019,13:00:00,18/12/2019,1,6190,,,1,1,1,H/300,1,400.00,,1,,,
41578,63667,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,6718,,,1,1,1,H/300,1,500.00,,1,,,
41579,63721,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,4084,,,1,1,1,H/300,1,400.00,,1,,,
41580,63722,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,3806,,,1,1,1,H/300,1,1400.00,,2,,,
41581,63723,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,4242,,,1,1,1,H/300,1,1400.00,,2,,,
41582,63724,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,3737,,,1,1,1,H/300,1,400.00,,1,,,
41583,63725,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,2196,,,1,1,1,H/300,1,400.00,,1,,,
41584,63726,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,271,,,1,1,1,H/300C,1,1200.00,,2,,,
41585,63727,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,2274,,,1,1,1,H/300,1,400.00,,1,,,
41586,63728,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,1227,,,1,1,1,H/300,1,400.00,,1,,,
41587,63729,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,777,,,1,1,1,H/300,1,400.00,,1,,,
41588,63730,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,1165,,,1,1,1,H/300,1,1200.00,,2,,,
41589,63731,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,4413,,,1,1,1,H/300,1,400.00,,1,,,
41590,63732,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,4864,,,1,1,1,H/300,1,400.00,,1,,,
41591,63733,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,5077,,,1,1,1,H/300,1,400.00,,1,,,
41592,63734,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,263,,,1,1,1,H/300,1,400.00,,1,,,
41593,63735,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,5387,,,1,1,1,H/300,1,400.00,,1,,,
41594,63736,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,4767,,,1,1,1,H/300,1,400.00,,1,,,
41595,63737,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,5389,,,1,1,1,H/300,1,400.00,,1,,,
41596,63738,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,5608,,,1,1,1,H/300,1,400.00,,1,,,
41597,63739,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,6027,,,1,1,1,H/300,1,400.00,,1,,,
41598,63740,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,6028,,,1,1,1,H/300,1,1200.00,,2,,,
41599,63741,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,714,,,1,1,1,H/300,1,1200.00,,2,,,
41600,63742,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,6250,,,1,1,1,H/300,1,400.00,,1,,,
41601,63743,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,5958,,,1,1,1,H/300,1,400.00,,1,,,
41602,63744,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,1516,,,1,1,1,H/300,1,1200.00,,2,,,
41603,63745,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,3812,,,1,1,1,H/300,1,1200.00,,2,,,
41604,63746,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,2127,,,1,1,1,H/300,1,400.00,,1,,,
41605,63747,23/9/2019,23/10/2019,13:00:00,23/10/2019,1,2534,,,1,1,1,H/300,1,1300.00,,2,,,
41606,63748,23/9/2019,23/10/2019,13:00:00,23/10/2019,1,4401,,,1,1,1,H/300,1,1300.00,,2,,,
41607,63749,23/9/2019,23/11/2019,13:00:00,23/11/2019,1,1230,,,1,1,1,H/300,1,400.00,,1,,,
41608,63750,23/9/2019,23/11/2019,13:00:00,23/11/2019,1,2856,,,1,1,1,H/300,1,2000.00,,2,,,
41609,63751,23/9/2019,23/10/2019,13:00:00,23/10/2019,1,4610,,,1,1,1,H/300,1,1200.00,,2,,,
41610,63752,23/9/2019,23/12/2019,13:00:00,23/12/2019,1,2710,,,1,1,1,H/300,1,4800.00,,2,,,
41611,63753,23/9/2019,23/10/2019,13:00:00,23/10/2019,1,1373,,,1,1,1,H/300,1,5500.00,,2,,,
41612,63754,23/9/2019,23/10/2019,13:00:00,23/10/2019,1,5668,,,1,1,1,H/300,1,1800.00,,2,,,
41613,63755,23/9/2019,23/10/2019,13:00:00,23/10/2019,1,1181,,,1,1,1,H/300,1,600.00,,2,,,
41614,63756,23/9/2019,23/10/2019,13:00:00,23/10/2019,1,1182,,,1,1,1,H/300,1,600.00,,2,,,
41615,63757,23/9/2019,23/10/2019,13:00:00,23/10/2019,1,1183,,,1,1,1,H/300,1,600.00,,2,,,
41616,63758,23/9/2019,23/10/2019,13:00:00,23/10/2019,1,1185,,,1,1,1,H/300,1,800.00,,2,,,
41617,63759,23/9/2019,23/10/2019,13:00:00,23/10/2019,1,1186,,,1,1,1,H/300,1,700.00,,2,,,
41618,63760,23/9/2019,23/10/2019,13:00:00,23/10/2019,1,5757,,,1,1,1,H/300,1,700.00,,2,,,
41619,63761,23/9/2019,23/11/2019,13:00:00,23/11/2019,1,2940,,,1,1,1,H/300,1,1200.00,,2,,,
41620,63667,19/9/2019,19/1/2020,13:00:00,19/1/2020,1,2996,,,1,1,1,H/300,1,400.00,,1,,,
41621,63667,19/9/2019,19/1/2020,13:00:00,19/1/2020,1,3160,,,1,1,1,H/300,1,400.00,,1,,,
41622,63667,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,4233,,,1,1,1,H/300,1,2000.00,,2,,,
41623,63667,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,6306,,,1,1,1,H/300,1,400.00,,1,,,
41624,65074,19/9/2019,19/12/2019,13:00:00,19/12/2019,1,6719,,,1,1,1,H/300,1,1500.00,,2,,,
41625,63694,20/9/2019,20/1/2020,13:00:00,20/1/2020,1,5800,,,1,1,1,H/300,1,400.00,,1,,,
41626,63694,20/9/2019,20/1/2020,13:00:00,20/1/2020,1,6071,,,1,1,1,H/300,1,400.00,,1,,,
41627,63694,20/9/2019,20/1/2020,13:00:00,20/1/2020,1,273,,,1,1,1,H/300,1,400.00,,1,,,
41628,63694,20/9/2019,20/1/2020,13:00:00,20/1/2020,1,5811,,,1,1,1,H/300,1,400.00,,1,,,
41629,63694,20/9/2019,20/1/2020,13:00:00,20/1/2020,1,6465,,,1,1,1,H/300,1,400.00,,1,,,
41630,63694,20/9/2019,20/1/2020,13:00:00,20/1/2020,1,6077,,,1,1,1,H/300,1,400.00,,1,,,
41631,63694,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,3352,,,1,1,1,H/300,1,400.00,,1,,,
41632,63720,21/9/2019,21/12/2019,10:00:00,21/12/2019,1,3932,,,1,1,1,H/300,1,3800.00,,2,,,
41633,63720,21/9/2019,21/1/2020,13:00:00,21/1/2020,1,6478,,,1,1,1,H/300,1,400.00,,1,,,
41634,63720,21/9/2019,21/12/2019,12:30:00,21/12/2019,1,6275,,,1,1,1,H/300,1,1900.00,,2,,,
41635,63694,20/9/2019,20/1/2020,13:00:00,20/1/2020,1,6720,,,1,1,1,H/300,1,250.00,,1,,,
41636,63694,20/9/2019,20/1/2020,13:00:00,20/1/2020,1,6721,,,1,1,1,H/300,1,250.00,,1,,,
41637,63694,20/9/2019,20/1/2020,13:00:00,20/1/2020,1,6722,,,1,1,1,H/300,1,250.00,,1,,,
41638,63694,20/9/2019,20/1/2020,13:00:00,20/1/2020,1,6723,,,1,1,1,H/300,1,250.00,,1,,,
41639,63694,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,6724,,,1,1,1,H/300,1,1200.00,,2,,,
41640,63694,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,6725,,,1,1,1,H/300,1,1200.00,,1,,,
41641,63807,25/9/2019,25/12/2019,13:00:00,25/12/2019,1,2505,,,1,1,1,H/300,1,400.00,,1,,,
41642,63694,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,681,,,1,1,1,H/300,1,400.00,,1,,,
41643,63720,21/9/2019,21/12/2019,20:00:00,21/12/2019,1,4660,,,1,1,1,H300,1,1200.00,,2,,,
41644,63694,20/9/2019,20/12/2019,1:00:00,20/12/2019,1,6726,,,1,1,1,H300,1,0.00,,1,,,
41645,63694,20/9/2019,20/12/2019,13:00:00,20/12/2019,1,1142,,,1,1,1,H/300,1,400.00,,1,,,
41646,63762,23/9/2019,23/12/2019,9:00:00,23/12/2019,1,1487,,,1,1,1,H/300,1,1400.00,,2,,,
